genotype,datelist,animal,variable,fram,lens
Xd,20170114c2v2,3,V421,9636,7
Xd,20170114c2v2,3,V422,9676,6
Xd,20170114c2v2,3,V426,9943,6
Xd,20170114c2v2,3,V429,10061,11
Xd,20170114c2v2,3,V430,10091,11
Xd,20170114c2v2,3,V434,10142,6
Xd,20170114c2v2,3,V436,10176,10
Xd,20170114c2v2,3,V437,10324,10
Xd,20170114c2v2,3,V438,10367,9
Xd,20170114c2v2,3,V439,10382,13
Xd,20170114c2v2,3,V441,10418,6
Xd,20170114c2v2,3,V445,10599,6
Xd,20170114c2v2,3,V446,10631,19
Xd,20170114c2v2,3,V447,10656,10
Xd,20170114c2v2,3,V452,10706,12
Nd,20170114c3v2,1,V6,300,5
Nd,20170114c3v2,1,V10,339,5
Nd,20170114c3v2,1,V16,400,7
Nd,20170114c3v2,1,V20,753,7
Nd,20170114c3v2,1,V36,1160,5
Nd,20170114c3v2,1,V48,1380,6
Nd,20170114c3v2,1,V51,1609,6
Nd,20170114c3v2,1,V53,1662,5
Nd,20170114c3v2,1,V60,1798,9
Nd,20170114c3v2,1,V70,2046,5
Nd,20170114c3v2,1,V73,2084,6
Nd,20170114c3v2,1,V78,2167,8
Nd,20170114c3v2,1,V82,2233,5
Nd,20170114c3v2,1,V84,2260,5
Nd,20170114c3v2,1,V86,2308,5
Nd,20170114c3v2,1,V97,2779,5
Nd,20170114c3v2,1,V101,2829,5
Nd,20170114c3v2,1,V103,2858,5
Nd,20170114c3v2,1,V116,3193,9
Nd,20170114c3v2,1,V117,3215,20
Nd,20170114c3v2,1,V121,3239,8
Nd,20170114c3v2,1,V122,3248,6
Nd,20170114c3v2,1,V123,3262,12
Nd,20170114c3v2,1,V125,3286,19
Nd,20170114c3v2,1,V127,3296,5
Nd,20170114c3v2,1,V132,3322,5
Nd,20170114c3v2,1,V133,3332,8
Nd,20170114c3v2,1,V134,3345,11
Nd,20170114c3v2,1,V137,3365,5
Nd,20170114c3v2,1,V138,3379,6
Nd,20170114c3v2,1,V140,3403,16
Nd,20170114c3v2,1,V141,3414,9
Nd,20170114c3v2,1,V143,3426,6
Nd,20170114c3v2,1,V146,3449,6
Nd,20170114c3v2,1,V147,3463,12
Nd,20170114c3v2,1,V154,3508,8
Nd,20170114c3v2,1,V155,3520,10
Nd,20170114c3v2,1,V156,3558,31
Nd,20170114c3v2,1,V158,3574,6
Nd,20170114c3v2,1,V163,3623,6
Nd,20170114c3v2,1,V165,3634,6
Nd,20170114c3v2,1,V178,3924,6
Nd,20170114c3v2,1,V179,3933,5
Nd,20170114c3v2,1,V186,4056,5
Nd,20170114c3v2,1,V190,4086,6
Nd,20170114c3v2,1,V192,4153,16
Nd,20170114c3v2,1,V195,4169,6
Nd,20170114c3v2,1,V197,4185,5
Nd,20170114c3v2,1,V198,4203,10
Nd,20170114c3v2,1,V199,4210,5
Nd,20170114c3v2,1,V200,4240,12
Nd,20170114c3v2,1,V206,4318,5
Nd,20170114c3v2,1,V210,4432,10
Nd,20170114c3v2,1,V215,4475,7
Nd,20170114c3v2,1,V225,4541,9
Nd,20170114c3v2,1,V229,4571,11
Nd,20170114c3v2,1,V238,4626,6
Nd,20170114c3v2,1,V241,4677,14
Nd,20170114c3v2,1,V244,4702,9
Nd,20170114c3v2,1,V251,4748,8
Nd,20170114c3v2,1,V252,4761,11
Nd,20170114c3v2,1,V254,4778,9
Nd,20170114c3v2,1,V255,4796,7
Nd,20170114c3v2,1,V259,4834,6
Nd,20170114c3v2,1,V260,4841,5
Nd,20170114c3v2,1,V261,4849,6
Nd,20170114c3v2,1,V262,4872,10
Nd,20170114c3v2,1,V265,4892,10
Nd,20170114c3v2,1,V267,4923,10
Nd,20170114c3v2,1,V270,4968,5
Nd,20170114c3v2,1,V278,5142,5
Nd,20170114c3v2,1,V281,5225,8
Nd,20170114c3v2,1,V282,5236,9
Nd,20170114c3v2,1,V289,5319,8
Nd,20170114c3v2,1,V293,5382,15
Nd,20170114c3v2,1,V294,5409,8
Nd,20170114c3v2,1,V303,5537,15
Nd,20170114c3v2,1,V309,5572,7
Nd,20170114c3v2,1,V311,5586,5
Nd,20170114c3v2,1,V312,5595,5
Nd,20170114c3v2,1,V314,5626,9
Nd,20170114c3v2,1,V315,5690,51
Nd,20170114c3v2,1,V317,5708,10
Nd,20170114c3v2,1,V319,5722,8
Nd,20170114c3v2,1,V320,5732,7
Nd,20170114c3v2,1,V323,5769,24
Nd,20170114c3v2,1,V328,5827,27
Nd,20170114c3v2,1,V329,5852,20
Nd,20170114c3v2,1,V330,5865,10
Nd,20170114c3v2,1,V331,5875,8
Nd,20170114c3v2,1,V334,5893,5
Nd,20170114c3v2,1,V335,5914,14
Nd,20170114c3v2,1,V337,5936,7
Nd,20170114c3v2,1,V338,5945,5
Nd,20170114c3v2,1,V340,5966,15
Nd,20170114c3v2,1,V341,5975,7
Nd,20170114c3v2,1,V342,5991,14
Nd,20170114c3v2,1,V344,6020,11
Nd,20170114c3v2,1,V345,6037,15
Nd,20170114c3v2,1,V346,6066,27
Nd,20170114c3v2,1,V350,6129,35
Nd,20170114c3v2,1,V351,6166,34
Nd,20170114c3v2,1,V353,6188,13
Nd,20170114c3v2,1,V354,6200,10
Nd,20170114c3v2,1,V355,6225,22
Nd,20170114c3v2,1,V378,6991,389
Nd,20170114c3v2,1,V383,7095,8
Nd,20170114c3v2,1,V393,7697,7
Nd,20170114c3v2,1,V394,7773,55
Nd,20170114c3v2,1,V400,7816,6
Nd,20170114c3v2,1,V405,7848,5
Nd,20170114c3v2,1,V413,7981,6
Nd,20170114c3v2,1,V414,7995,12
Nd,20170114c3v2,1,V416,8015,12
Nd,20170114c3v2,1,V418,8029,8
Nd,20170114c3v2,1,V420,8071,10
Nd,20170114c3v2,1,V422,8136,6
Nd,20170114c3v2,1,V423,8154,9
Nd,20170114c3v2,1,V429,8253,11
Nd,20170114c3v2,1,V431,8373,9
Nd,20170114c3v2,1,V434,8423,19
Nd,20170114c3v2,1,V438,8458,13
Nd,20170114c3v2,1,V439,8473,9
Nd,20170114c3v2,1,V440,8482,5
Nd,20170114c3v2,1,V441,8494,6
Nd,20170114c3v2,1,V444,8514,6
Nd,20170114c3v2,1,V446,8536,7
Nd,20170114c3v2,1,V448,8554,6
Nd,20170114c3v2,1,V449,8572,14
Nd,20170114c3v2,1,V453,8595,7
Nd,20170114c3v2,1,V457,8621,7
Nd,20170114c3v2,1,V458,8628,5
Nd,20170114c3v2,1,V463,8652,5
Nd,20170114c3v2,1,V478,8819,8
Nd,20170114c3v2,1,V480,8835,5
Nd,20170114c3v2,1,V490,8892,9
Nd,20170114c3v2,1,V492,8911,9
Nd,20170114c3v2,1,V494,8938,22
Nd,20170114c3v2,1,V495,8954,5
Nd,20170114c3v2,1,V498,8969,5
Nd,20170114c3v2,1,V503,8996,5
Nd,20170114c3v2,1,V504,9004,6
Nd,20170114c3v2,1,V521,9117,6
Nd,20170114c3v2,1,V522,9125,5
Nd,20170114c3v2,1,V526,9166,6
Nd,20170114c3v2,1,V529,9192,6
Nd,20170114c3v2,1,V534,9290,21
Nd,20170114c3v2,1,V537,9333,9
Nd,20170114c3v2,1,V539,9382,44
Nd,20170114c3v2,1,V541,9422,33
Nd,20170114c3v2,1,V544,9440,6
Nd,20170114c3v2,1,V545,9448,6
Nd,20170114c3v2,1,V546,9459,9
Nd,20170114c3v2,1,V547,9499,38
Nd,20170114c3v2,1,V549,9526,21
Nd,20170114c3v2,1,V550,9542,14
Nd,20170114c3v2,1,V551,9585,9
Nd,20170114c3v2,1,V554,9648,10
Nd,20170114c3v2,1,V555,9655,5
Nd,20170114c3v2,1,V556,9668,11
Nd,20170114c3v2,1,V560,9717,13
Nd,20170114c3v2,1,V561,9727,8
Nd,20170114c3v2,1,V563,9752,17
Nd,20170114c3v2,1,V564,9777,23
Nd,20170114c3v2,1,V565,9794,11
Nd,20170114c3v2,1,V567,9818,12
Nd,20170114c3v2,1,V569,9855,22
Nd,20170114c3v2,1,V570,9868,11
Nd,20170114c3v2,1,V585,10250,6
Nd,20170114c3v2,1,V586,10261,8
Nd,20170114c3v2,1,V601,10388,6
Nd,20170114c3v2,1,V603,10462,5
Nd,20170114c3v2,2,V10,1270,6
Nd,20170114c3v2,2,V18,1419,6
Nd,20170114c3v2,2,V19,1429,8
Nd,20170114c3v2,2,V20,1436,5
Nd,20170114c3v2,2,V24,1463,6
Nd,20170114c3v2,2,V27,1541,14
Nd,20170114c3v2,2,V28,1550,5
Nd,20170114c3v2,2,V30,1580,6
Nd,20170114c3v2,2,V31,1602,13
Nd,20170114c3v2,2,V32,1641,10
Nd,20170114c3v2,2,V34,1654,6
Nd,20170114c3v2,2,V35,1667,11
Nd,20170114c3v2,2,V36,1681,9
Nd,20170114c3v2,2,V37,1711,16
Nd,20170114c3v2,2,V44,1761,8
Nd,20170114c3v2,2,V45,1785,21
Nd,20170114c3v2,2,V46,1811,24
Nd,20170114c3v2,2,V50,1860,35
Nd,20170114c3v2,2,V51,1887,19
Nd,20170114c3v2,2,V52,1896,6
Nd,20170114c3v2,2,V54,1912,9
Nd,20170114c3v2,2,V55,1926,11
Nd,20170114c3v2,2,V56,1938,9
Nd,20170114c3v2,2,V57,1960,18
Nd,20170114c3v2,2,V58,1970,5
Nd,20170114c3v2,2,V66,2020,8
Nd,20170114c3v2,2,V68,2040,11
Nd,20170114c3v2,2,V71,2135,22
Nd,20170114c3v2,2,V83,2528,8
Nd,20170114c3v2,2,V84,2558,18
Nd,20170114c3v2,2,V87,2632,19
Nd,20170114c3v2,2,V92,2746,8
Nd,20170114c3v2,2,V95,2777,5
Nd,20170114c3v2,2,V97,2805,5
Nd,20170114c3v2,2,V103,2929,9
Nd,20170114c3v2,2,V105,2946,6
Nd,20170114c3v2,2,V106,2981,33
Nd,20170114c3v2,2,V107,2988,5
Nd,20170114c3v2,2,V108,3024,33
Nd,20170114c3v2,2,V109,3060,5
Nd,20170114c3v2,2,V110,3094,5
Nd,20170114c3v2,2,V111,3107,6
Nd,20170114c3v2,2,V116,3149,8
Nd,20170114c3v2,2,V118,3169,5
Nd,20170114c3v2,2,V121,3219,8
Nd,20170114c3v2,2,V141,3502,11
Nd,20170114c3v2,2,V143,3544,9
Nd,20170114c3v2,2,V148,3679,6
Nd,20170114c3v2,2,V151,3733,5
Nd,20170114c3v2,2,V160,5057,568
Nd,20170114c3v2,2,V161,5158,16
Nd,20170114c3v2,2,V162,5206,6
Nd,20170114c3v2,2,V163,5246,25
Nd,20170114c3v2,2,V166,5305,5
Nd,20170114c3v2,2,V169,5364,8
Nd,20170114c3v2,2,V171,5399,6
Nd,20170114c3v2,2,V174,5430,6
Nd,20170114c3v2,2,V182,5594,16
Nd,20170114c3v2,2,V184,5615,5
Nd,20170114c3v2,2,V186,5637,7
Nd,20170114c3v2,2,V188,5672,5
Nd,20170114c3v2,2,V191,5691,8
Nd,20170114c3v2,2,V196,5850,7
Nd,20170114c3v2,2,V197,5861,7
Nd,20170114c3v2,2,V198,5881,13
Nd,20170114c3v2,2,V200,5958,6
Nd,20170114c3v2,2,V201,5979,15
Nd,20170114c3v2,2,V206,6213,7
Nd,20170114c3v2,2,V207,6236,15
Nd,20170114c3v2,2,V209,6296,5
Nd,20170114c3v2,2,V213,6359,5
Nd,20170114c3v2,2,V216,6393,14
Nd,20170114c3v2,2,V222,7253,19
Nd,20170114c3v2,2,V223,7267,12
Nd,20170114c3v2,2,V231,7387,6
Nd,20170114c3v2,2,V233,7440,6
Nd,20170114c3v2,2,V242,7729,5
Nd,20170114c3v2,2,V245,7758,7
Nd,20170114c3v2,2,V249,7790,17
Nd,20170114c3v2,2,V253,7823,7
Nd,20170114c3v2,2,V255,7842,13
Nd,20170114c3v2,2,V258,7868,9
Nd,20170114c3v2,2,V259,7882,12
Nd,20170114c3v2,2,V261,7898,5
Nd,20170114c3v2,2,V263,7917,9
Nd,20170114c3v2,2,V264,7945,26
Nd,20170114c3v2,2,V272,8006,12
Nd,20170114c3v2,2,V275,8028,10
Nd,20170114c3v2,2,V279,8071,7
Nd,20170114c3v2,2,V290,8273,9
Nd,20170114c3v2,2,V291,8291,11
Nd,20170114c3v2,2,V296,8372,5
Nd,20170114c3v2,2,V312,8625,6
Nd,20170114c3v2,2,V314,8708,8
Nd,20170114c3v2,2,V318,8800,9
Nd,20170114c3v2,2,V321,8860,8
Nd,20170114c3v2,2,V323,8894,15
Nd,20170114c3v2,2,V327,9046,14
Nd,20170114c3v2,2,V328,9076,27
Nd,20170114c3v2,2,V329,9102,13
Nd,20170114c3v2,2,V330,9114,9
Nd,20170114c3v2,2,V332,9139,7
Nd,20170114c3v2,2,V333,9160,13
Nd,20170114c3v2,2,V335,9173,6
Nd,20170114c3v2,2,V336,9186,10
Nd,20170114c3v2,2,V337,9199,5
Nd,20170114c3v2,2,V340,9222,7
Nd,20170114c3v2,2,V341,9236,7
Nd,20170114c3v2,2,V356,9595,5
Nd,20170114c3v2,2,V363,9817,19
Nd,20170114c3v2,2,V370,9991,13
Nd,20170114c3v2,2,V372,10011,11
Nd,20170114c3v2,2,V377,10142,7
Nd,20170114c3v2,2,V378,10181,5
Nd,20170114c3v2,2,V382,10267,8
Nd,20170114c3v2,2,V385,10351,7
Nd,20170114c3v2,2,V386,10418,10
Nd,20170114c3v2,2,V394,10670,5
Nd,20170114c3v2,2,V396,10731,6
Nd,20170114c3v2,3,V1,13,9
Nd,20170114c3v2,3,V7,123,5
Nd,20170114c3v2,3,V9,160,10
Nd,20170114c3v2,3,V13,234,14
Nd,20170114c3v2,3,V15,265,5
Nd,20170114c3v2,3,V17,500,15
Nd,20170114c3v2,3,V21,540,10
Nd,20170114c3v2,3,V25,803,11
Nd,20170114c3v2,3,V26,828,8
Nd,20170114c3v2,3,V28,840,5
Nd,20170114c3v2,3,V41,1343,11
Nd,20170114c3v2,3,V42,1374,10
Nd,20170114c3v2,3,V44,1416,5
Nd,20170114c3v2,3,V46,1458,16
Nd,20170114c3v2,3,V47,1482,13
Nd,20170114c3v2,3,V54,1718,5
Nd,20170114c3v2,3,V57,1747,5
Nd,20170114c3v2,3,V59,1775,5
Nd,20170114c3v2,3,V60,1783,5
Nd,20170114c3v2,3,V62,1827,7
Nd,20170114c3v2,3,V66,1873,7
Nd,20170114c3v2,3,V67,1916,20
Nd,20170114c3v2,3,V72,2019,7
Nd,20170114c3v2,3,V73,2032,10
Nd,20170114c3v2,3,V76,2063,6
Nd,20170114c3v2,3,V77,2074,9
Nd,20170114c3v2,3,V78,2088,12
Nd,20170114c3v2,3,V79,2105,15
Nd,20170114c3v2,3,V80,2141,34
Nd,20170114c3v2,3,V81,2154,8
Nd,20170114c3v2,3,V82,2184,7
Nd,20170114c3v2,3,V84,2212,9
Nd,20170114c3v2,3,V85,2219,5
Nd,20170114c3v2,3,V86,2262,18
Nd,20170114c3v2,3,V87,2278,10
Nd,20170114c3v2,3,V88,2300,10
Nd,20170114c3v2,3,V90,2329,8
Nd,20170114c3v2,3,V91,2339,8
Nd,20170114c3v2,3,V94,2383,7
Nd,20170114c3v2,3,V95,2422,18
Nd,20170114c3v2,3,V96,2430,6
Nd,20170114c3v2,3,V98,2454,16
Nd,20170114c3v2,3,V106,2514,7
Nd,20170114c3v2,3,V115,2604,19
Nd,20170114c3v2,3,V118,2626,5
Nd,20170114c3v2,3,V124,2673,5
Nd,20170114c3v2,3,V125,2689,5
Nd,20170114c3v2,3,V132,2752,11
Nd,20170114c3v2,3,V134,2767,6
Nd,20170114c3v2,3,V136,2784,5
Nd,20170114c3v2,3,V138,2801,8
Nd,20170114c3v2,3,V147,2858,5
Nd,20170114c3v2,3,V148,2876,11
Nd,20170114c3v2,3,V150,2893,6
Nd,20170114c3v2,3,V151,2902,5
Nd,20170114c3v2,3,V164,3002,14
Nd,20170114c3v2,3,V167,3021,10
Nd,20170114c3v2,3,V168,3042,13
Nd,20170114c3v2,3,V170,4977,1892
Nd,20170114c3v2,3,V171,5017,17
Nd,20170114c3v2,3,V172,5118,30
Nd,20170114c3v2,3,V173,5147,7
Nd,20170114c3v2,3,V174,5159,5
Nd,20170114c3v2,3,V176,5183,5
Nd,20170114c3v2,3,V179,5199,6
Nd,20170114c3v2,3,V180,5215,14
Nd,20170114c3v2,3,V182,5241,6
Nd,20170114c3v2,3,V183,5276,33
Nd,20170114c3v2,3,V184,5310,30
Nd,20170114c3v2,3,V187,5336,8
Nd,20170114c3v2,3,V188,5377,31
Nd,20170114c3v2,3,V193,5443,13
Nd,20170114c3v2,3,V194,5468,23
Nd,20170114c3v2,3,V195,5480,5
Nd,20170114c3v2,3,V198,5507,7
Nd,20170114c3v2,3,V200,5537,6
Nd,20170114c3v2,3,V207,5604,5
Nd,20170114c3v2,3,V208,5617,7
Nd,20170114c3v2,3,V210,5654,12
Nd,20170114c3v2,3,V216,5702,12
Nd,20170114c3v2,3,V219,5717,7
Nd,20170114c3v2,3,V220,5734,5
Nd,20170114c3v2,3,V230,5786,5
Nd,20170114c3v2,3,V231,5800,8
Nd,20170114c3v2,3,V233,5817,8
Nd,20170114c3v2,3,V236,5843,13
Nd,20170114c3v2,3,V239,5874,8
Nd,20170114c3v2,3,V248,5953,6
Nd,20170114c3v2,3,V255,6041,18
Nd,20170114c3v2,3,V256,6054,10
Nd,20170114c3v2,3,V258,6070,7
Nd,20170114c3v2,3,V262,6097,8
Nd,20170114c3v2,3,V263,6107,6
Nd,20170114c3v2,3,V269,6148,7
Nd,20170114c3v2,3,V271,10799,4641
Nd,20170114c3v2,4,V4,322,7
Nd,20170114c3v2,4,V5,332,8
Nd,20170114c3v2,4,V6,341,5
Nd,20170114c3v2,4,V7,352,5
Nd,20170114c3v2,4,V8,365,9
Nd,20170114c3v2,4,V17,483,17
Nd,20170114c3v2,4,V18,528,5
Nd,20170114c3v2,4,V24,599,10
Nd,20170114c3v2,4,V28,650,5
Nd,20170114c3v2,4,V29,663,8
Nd,20170114c3v2,4,V30,671,5
Nd,20170114c3v2,4,V31,679,5
Nd,20170114c3v2,4,V32,689,8
Nd,20170114c3v2,4,V42,779,10
Nd,20170114c3v2,4,V44,815,6
Nd,20170114c3v2,4,V50,1236,7
Nd,20170114c3v2,4,V54,1265,11
Nd,20170114c3v2,4,V59,1303,7
Nd,20170114c3v2,4,V61,1316,6
Nd,20170114c3v2,4,V63,1339,13
Nd,20170114c3v2,4,V65,1352,8
Nd,20170114c3v2,4,V68,1369,7
Nd,20170114c3v2,4,V72,1414,13
Nd,20170114c3v2,4,V73,1422,6
Nd,20170114c3v2,4,V77,1448,9
Nd,20170114c3v2,4,V80,1502,8
Nd,20170114c3v2,4,V82,1542,10
Nd,20170114c3v2,4,V84,1581,28
Nd,20170114c3v2,4,V94,1660,7
Nd,20170114c3v2,4,V95,1698,13
Nd,20170114c3v2,4,V98,1732,9
Nd,20170114c3v2,4,V104,1783,12
Nd,20170114c3v2,4,V106,1810,6
Nd,20170114c3v2,4,V108,1832,5
Nd,20170114c3v2,4,V109,1842,8
Nd,20170114c3v2,4,V114,1899,7
Nd,20170114c3v2,4,V121,1996,5
Nd,20170114c3v2,4,V125,2056,6
Nd,20170114c3v2,4,V126,2073,9
Nd,20170114c3v2,4,V127,2082,7
Nd,20170114c3v2,4,V131,2133,5
Nd,20170114c3v2,4,V161,2900,6
Nd,20170114c3v2,4,V163,2911,5
Nd,20170114c3v2,4,V169,2996,11
Nd,20170114c3v2,4,V170,3006,8
Nd,20170114c3v2,4,V173,3054,6
Nd,20170114c3v2,4,V175,3065,5
Nd,20170114c3v2,4,V176,3086,19
Nd,20170114c3v2,4,V178,3132,36
Nd,20170114c3v2,4,V179,3141,7
Nd,20170114c3v2,4,V180,3195,51
Nd,20170114c3v2,4,V181,3211,14
Nd,20170114c3v2,4,V182,3218,5
Nd,20170114c3v2,4,V183,3266,45
Nd,20170114c3v2,4,V188,3294,9
Nd,20170114c3v2,4,V189,3329,12
Nd,20170114c3v2,4,V190,3342,10
Nd,20170114c3v2,4,V194,3413,7
Nd,20170114c3v2,4,V203,3495,9
Nd,20170114c3v2,4,V205,3512,6
Nd,20170114c3v2,4,V218,3749,6
Nd,20170114c3v2,4,V220,3769,7
Nd,20170114c3v2,4,V224,3870,7
Nd,20170114c3v2,4,V227,3900,6
Nd,20170114c3v2,4,V228,3923,7
Nd,20170114c3v2,4,V231,3957,5
Nd,20170114c3v2,4,V232,3965,5
Nd,20170114c3v2,4,V238,4053,9
Nd,20170114c3v2,4,V241,4125,8
Nd,20170114c3v2,4,V249,4206,13
Nd,20170114c3v2,4,V255,4258,12
Nd,20170114c3v2,4,V259,4292,9
Nd,20170114c3v2,4,V263,4339,6
Nd,20170114c3v2,4,V265,4351,5
Nd,20170114c3v2,4,V268,4365,5
Nd,20170114c3v2,4,V279,4530,6
Nd,20170114c3v2,4,V283,4592,6
Nd,20170114c3v2,4,V297,4820,6
Nd,20170114c3v2,4,V298,4840,10
Nd,20170114c3v2,4,V300,4879,14
Nd,20170114c3v2,4,V302,4900,7
Nd,20170114c3v2,4,V319,6109,13
Nd,20170114c3v2,4,V320,6207,9
Nd,20170114c3v2,4,V326,6409,9
Nd,20170114c3v2,4,V328,6429,8
Nd,20170114c3v2,4,V331,6493,5
Nd,20170114c3v2,4,V333,6524,17
Nd,20170114c3v2,4,V334,6532,5
Nd,20170114c3v2,4,V338,6558,5
Nd,20170114c3v2,4,V341,6585,8
Nd,20170114c3v2,4,V349,6644,6
Nd,20170114c3v2,4,V352,6678,19
Nd,20170114c3v2,4,V358,6744,14
Nd,20170114c3v2,4,V359,6760,11
Nd,20170114c3v2,4,V360,6771,9
Nd,20170114c3v2,4,V362,6786,9
Nd,20170114c3v2,4,V363,6800,10
Nd,20170114c3v2,4,V364,6825,13
Nd,20170114c3v2,4,V366,6845,12
Nd,20170114c3v2,4,V372,6897,9
Nd,20170114c3v2,4,V375,6929,10
Nd,20170114c3v2,4,V377,6952,16
Nd,20170114c3v2,4,V378,7002,5
Nd,20170114c3v2,4,V379,7019,7
Nd,20170114c3v2,4,V381,7057,5
Nd,20170114c3v2,4,V384,7080,6
Nd,20170114c3v2,4,V387,7101,9
Nd,20170114c3v2,4,V399,7224,9
Nd,20170114c3v2,4,V403,7544,8
Nd,20170114c3v2,4,V410,7750,17
Nd,20170114c3v2,4,V414,7806,11
Nd,20170114c3v2,4,V429,9349,5
Nd,20170114c3v2,4,V438,9605,5
Nd,20170114c3v2,4,V442,9814,9
Nd,20170114c3v2,4,V443,9935,8
Nd,20170114c3v2,4,V444,9957,19
Nd,20170114c3v2,4,V445,9972,8
Nd,20170114c3v2,4,V446,9987,11
Nd,20170114c3v2,4,V448,10038,38
Nd,20170114c3v2,4,V453,10068,9
Nd,20170114c3v2,4,V455,10131,54
Nd,20170114c3v2,4,V456,10230,97
Nd,20170114c3v2,4,V457,10298,55
Nd,20170114c3v2,4,V458,10368,64
Nd,20170114c3v2,4,V459,10375,5
Nd,20170114c3v2,4,V463,10415,5
Nd,20170114c3v2,4,V464,10428,5
Nd,20170114c3v2,4,V466,10449,6
Nd,20170114c3v2,4,V470,10504,5
Xe,20170114c4v1,1,V6,2777,7
Xe,20170114c4v1,1,V11,4784,5
Xe,20170114c4v1,1,V13,4809,14
Xe,20170114c4v1,1,V14,4864,9
Xe,20170114c4v1,1,V15,4874,8
Xe,20170114c4v1,1,V18,4911,17
Xe,20170114c4v1,1,V20,4945,21
Xe,20170114c4v1,1,V21,5013,21
Xe,20170114c4v1,1,V22,5033,18
Xe,20170114c4v1,1,V25,5081,24
Xe,20170114c4v1,1,V26,5112,21
Xe,20170114c4v1,1,V29,5145,16
Xe,20170114c4v1,1,V30,5172,24
Xe,20170114c4v1,1,V32,5200,13
Xe,20170114c4v1,1,V40,5286,11
Xe,20170114c4v1,1,V43,5315,11
Xe,20170114c4v1,1,V46,5362,5
Xe,20170114c4v1,1,V47,5371,6
Xe,20170114c4v1,1,V48,5387,12
Xe,20170114c4v1,1,V49,5394,5
Xe,20170114c4v1,1,V52,5432,7
Xe,20170114c4v1,1,V54,5452,9
Xe,20170114c4v1,1,V56,5513,9
Xe,20170114c4v1,1,V61,5595,12
Xe,20170114c4v1,1,V62,5616,14
Xe,20170114c4v1,1,V63,5636,16
Xe,20170114c4v1,1,V64,5643,5
Xe,20170114c4v1,1,V65,5659,8
Xe,20170114c4v1,1,V66,5685,22
Xe,20170114c4v1,1,V68,5713,8
Xe,20170114c4v1,1,V69,5723,7
Xe,20170114c4v1,1,V70,5757,29
Xe,20170114c4v1,1,V73,5817,8
Xe,20170114c4v1,1,V77,5860,6
Xe,20170114c4v1,1,V78,5868,6
Xe,20170114c4v1,1,V79,5880,10
Xe,20170114c4v1,1,V87,5933,6
Xe,20170114c4v1,1,V88,5947,11
Xe,20170114c4v1,1,V93,6022,15
Xe,20170114c4v1,1,V96,6089,14
Xe,20170114c4v1,1,V97,6126,21
Xe,20170114c4v1,1,V103,6226,13
Xe,20170114c4v1,1,V104,6249,9
Xe,20170114c4v1,1,V107,6280,7
Xe,20170114c4v1,1,V108,6292,9
Xe,20170114c4v1,1,V110,6320,11
Xe,20170114c4v1,1,V111,6329,7
Xe,20170114c4v1,1,V119,6418,8
Xe,20170114c4v1,1,V126,6491,24
Xe,20170114c4v1,1,V127,6519,26
Xe,20170114c4v1,1,V128,6544,9
Xe,20170114c4v1,1,V129,6562,11
Xe,20170114c4v1,1,V130,6573,8
Xe,20170114c4v1,1,V132,6585,7
Xe,20170114c4v1,1,V133,6600,13
Xe,20170114c4v1,1,V134,6623,5
Xe,20170114c4v1,1,V137,6644,8
Xe,20170114c4v1,1,V138,6654,8
Xe,20170114c4v1,1,V140,6676,11
Xe,20170114c4v1,1,V142,6708,16
Xe,20170114c4v1,1,V143,6724,8
Xe,20170114c4v1,1,V144,6748,21
Xe,20170114c4v1,1,V159,6839,9
Xe,20170114c4v1,1,V160,6849,8
Xe,20170114c4v1,1,V161,6860,9
Xe,20170114c4v1,1,V162,6870,8
Xe,20170114c4v1,1,V164,6915,14
Xe,20170114c4v1,1,V168,6981,8
Xe,20170114c4v1,1,V173,7025,7
Xe,20170114c4v1,1,V174,7032,5
Xe,20170114c4v1,1,V182,7085,13
Xe,20170114c4v1,1,V183,7098,6
Xe,20170114c4v1,1,V197,7221,8
Xe,20170114c4v1,1,V198,7295,28
Xe,20170114c4v1,1,V200,7318,13
Xe,20170114c4v1,1,V202,7340,11
Xe,20170114c4v1,1,V204,7362,13
Xe,20170114c4v1,1,V205,7371,6
Xe,20170114c4v1,1,V207,7399,13
Xe,20170114c4v1,1,V208,7413,9
Xe,20170114c4v1,1,V209,7425,10
Xe,20170114c4v1,1,V210,7448,21
Xe,20170114c4v1,1,V211,7481,27
Xe,20170114c4v1,1,V213,7495,9
Xe,20170114c4v1,1,V214,7506,5
Xe,20170114c4v1,1,V215,7525,16
Xe,20170114c4v1,1,V216,7536,9
Xe,20170114c4v1,1,V217,7573,28
Xe,20170114c4v1,1,V218,7586,9
Xe,20170114c4v1,1,V220,7606,10
Xe,20170114c4v1,1,V221,7634,22
Xe,20170114c4v1,1,V222,7648,12
Xe,20170114c4v1,1,V224,7660,6
Xe,20170114c4v1,1,V225,7671,7
Xe,20170114c4v1,1,V226,7683,10
Xe,20170114c4v1,1,V227,7695,5
Xe,20170114c4v1,1,V234,7778,6
Xe,20170114c4v1,1,V235,7796,6
Xe,20170114c4v1,1,V238,7831,12
Xe,20170114c4v1,1,V240,7859,23
Xe,20170114c4v1,1,V242,7905,22
Xe,20170114c4v1,1,V251,7960,6
Xe,20170114c4v1,1,V252,7981,19
Xe,20170114c4v1,1,V253,7997,10
Xe,20170114c4v1,1,V254,8013,9
Xe,20170114c4v1,1,V255,8033,18
