genotype,datelist,animal,variable,fram,lens
Nd,20160827c1v2,4,V344,9166,8
Nd,20160827c1v2,4,V348,9206,26
Nd,20160827c1v2,4,V349,9218,10
Nd,20160827c1v2,4,V351,9235,9
Nd,20160827c1v2,4,V352,9247,9
Nd,20160827c1v2,4,V353,10799,1550
Nd,20160827c1v2,5,V2,976,11
Nd,20160827c1v2,5,V3,2181,20
Nd,20160827c1v2,5,V8,4805,22
Nd,20160827c1v2,5,V9,5035,7
Nd,20160827c1v2,5,V13,5146,5
Nd,20160827c1v2,5,V16,5298,9
Nd,20160827c1v2,5,V24,5354,7
Nd,20160827c1v2,5,V29,5398,5
Nd,20160827c1v2,5,V36,5455,5
Nd,20160827c1v2,5,V38,5469,8
Nd,20160827c1v2,5,V46,5532,6
Nd,20160827c1v2,5,V47,5559,6
Nd,20160827c1v2,5,V55,5602,6
Nd,20160827c1v2,5,V57,5625,5
Nd,20160827c1v2,5,V60,5667,7
Nd,20160827c1v2,5,V66,5757,6
Nd,20160827c1v2,5,V67,5773,5
Nd,20160827c1v2,5,V74,5819,6
Nd,20160827c1v2,5,V79,5863,10
Nd,20160827c1v2,5,V91,5950,8
Nd,20160827c1v2,5,V119,6376,74
Nd,20160827c1v2,5,V122,7490,1091
Nd,20160827c1v2,5,V123,7548,33
Nd,20160827c1v2,5,V131,7679,6
Nd,20160827c1v2,5,V136,7723,5
Nd,20160827c1v2,5,V137,7743,5
Nd,20160827c1v2,5,V148,7983,6
Nd,20160827c1v2,5,V163,8254,7
Nd,20160827c1v2,5,V165,8627,315
Nd,20160827c1v2,5,V191,9319,5
Nd,20160827c1v2,5,V194,9346,5
Nd,20160827c1v2,5,V202,9443,5
Nd,20160827c1v2,5,V203,9465,12
Nd,20160827c1v2,5,V208,9530,8
Nd,20160827c1v2,5,V210,9550,5
Nd,20160827c1v2,5,V212,9566,5
Nd,20160827c1v2,5,V214,9605,5
Nd,20160827c1v2,5,V227,9732,6
Nd,20160827c1v2,5,V231,9761,5
Nd,20160827c1v2,5,V232,9773,5
Nd,20160827c1v2,5,V233,9781,5
Nd,20160827c1v2,5,V234,9793,6
Nd,20160827c1v2,5,V251,10254,7
Nd,20160827c1v2,5,V261,10312,6
Nd,20160827c1v2,5,V265,10337,6
Nd,20160827c1v2,5,V276,10443,12
Nd,20160827c1v2,5,V281,10481,6
Nd,20160827c1v2,5,V282,10498,8
Nd,20160827c1v2,5,V298,10603,6
Nd,20160827c1v2,5,V306,10666,6
Nd,20160827c1v2,6,V2,1555,50
Nd,20160827c1v2,6,V7,2154,22
Nd,20160827c1v2,6,V9,2185,6
Nd,20160827c1v2,6,V10,2193,5
Nd,20160827c1v2,6,V14,2247,7
Nd,20160827c1v2,6,V19,2341,20
Nd,20160827c1v2,6,V21,2356,8
Nd,20160827c1v2,6,V22,2384,21
Nd,20160827c1v2,6,V23,2409,6
Nd,20160827c1v2,6,V24,2425,5
Nd,20160827c1v2,6,V26,2440,5
Nd,20160827c1v2,6,V29,2500,12
Nd,20160827c1v2,6,V31,2515,5
Nd,20160827c1v2,6,V32,2566,38
Nd,20160827c1v2,6,V33,2577,8
Nd,20160827c1v2,6,V34,2671,89
Nd,20160827c1v2,6,V35,6632,208
Nd,20160827c1v2,6,V36,6649,12
Nd,20160827c1v2,6,V37,6663,5
Nd,20160827c1v2,6,V39,10196,3467
Nd,20160827c1v2,6,V40,10257,53
Nd,20160827c1v2,6,V48,10424,9
Nd,20160827c1v2,6,V50,10452,5
Nd,20160827c1v2,6,V55,10502,5
Nd,20160827c1v2,6,V57,10525,5
Nd,20160827c1v2,6,V60,10799,259
Se,20160827c1v3,1,V3,18,8
Se,20160827c1v3,1,V5,43,10
Se,20160827c1v3,1,V6,51,6
Se,20160827c1v3,2,V2,750,58
Se,20160827c1v3,2,V6,961,6
Se,20160827c1v3,2,V7,994,30
Se,20160827c1v3,2,V8,1039,43
Se,20160827c1v3,2,V9,1062,19
Se,20160827c1v3,2,V10,1070,5
Se,20160827c1v3,2,V13,1101,17
Se,20160827c1v3,2,V17,1122,8
Se,20160827c1v3,2,V20,1154,13
Se,20160827c1v3,2,V21,1162,6
Se,20160827c1v3,2,V22,1171,7
Se,20160827c1v3,2,V23,1184,7
Se,20160827c1v3,2,V24,1194,6
Se,20160827c1v3,2,V26,1207,5
Se,20160827c1v3,2,V28,1219,7
Se,20160827c1v3,2,V29,1233,11
Se,20160827c1v3,2,V31,1274,35
Se,20160827c1v3,2,V33,1286,6
Se,20160827c1v3,2,V34,1312,24
Se,20160827c1v3,2,V35,1328,9
Se,20160827c1v3,2,V36,1351,21
Se,20160827c1v3,2,V39,1380,11
Se,20160827c1v3,2,V40,1393,11
Se,20160827c1v3,2,V41,1413,18
Se,20160827c1v3,2,V42,1438,22
Se,20160827c1v3,2,V43,1464,24
Se,20160827c1v3,2,V44,1477,9
Se,20160827c1v3,2,V47,1511,23
Se,20160827c1v3,2,V48,1525,12
Se,20160827c1v3,2,V49,1534,5
Se,20160827c1v3,2,V50,1545,8
Se,20160827c1v3,2,V51,1556,5
Se,20160827c1v3,2,V52,1582,22
Se,20160827c1v3,2,V56,1842,12
Se,20160827c1v3,2,V63,1966,10
Se,20160827c1v3,2,V69,2028,10
Se,20160827c1v3,2,V71,2072,5
Se,20160827c1v3,2,V73,2086,6
Se,20160827c1v3,2,V75,2107,5
Se,20160827c1v3,2,V78,2159,10
Se,20160827c1v3,2,V80,2179,5
Se,20160827c1v3,2,V81,2196,7
Se,20160827c1v3,2,V90,2373,11
Se,20160827c1v3,2,V92,2506,122
Se,20160827c1v3,2,V93,2515,5
Se,20160827c1v3,2,V95,2530,9
Se,20160827c1v3,2,V96,2613,81
Se,20160827c1v3,2,V99,2652,7
Se,20160827c1v3,2,V100,2854,22
Se,20160827c1v3,2,V101,2926,64
Se,20160827c1v3,2,V102,2973,45
Se,20160827c1v3,2,V105,2996,6
Se,20160827c1v3,2,V108,4503,8
Se,20160827c1v3,2,V109,4523,17
Se,20160827c1v3,2,V110,4534,7
Se,20160827c1v3,2,V111,4543,7
Se,20160827c1v3,2,V121,4907,6
Se,20160827c1v3,2,V123,4931,5
Se,20160827c1v3,2,V132,4987,5
Se,20160827c1v3,2,V158,6774,5
Se,20160827c1v3,2,V171,7548,6
Se,20160827c1v3,2,V172,7555,5
Se,20160827c1v3,2,V174,7574,5
Se,20160827c1v3,2,V175,7794,6
Se,20160827c1v3,2,V178,8155,7
Se,20160827c1v3,2,V183,8203,12
Se,20160827c1v3,2,V195,8298,5
Se,20160827c1v3,2,V208,8392,5
Se,20160827c1v3,2,V211,8415,5
Se,20160827c1v3,2,V214,8473,5
Se,20160827c1v3,2,V218,8492,5
Se,20160827c1v3,2,V224,8534,6
Se,20160827c1v3,2,V230,8588,6
Se,20160827c1v3,2,V234,8641,8
Se,20160827c1v3,2,V243,8707,6
Se,20160827c1v3,2,V246,8746,7
Se,20160827c1v3,2,V248,8765,7
Se,20160827c1v3,2,V250,8780,6
Se,20160827c1v3,2,V257,8841,6
Se,20160827c1v3,2,V262,8877,6
Se,20160827c1v3,2,V267,8925,5
Se,20160827c1v3,2,V268,8937,6
Se,20160827c1v3,2,V272,9001,6
Se,20160827c1v3,2,V282,9105,5
Se,20160827c1v3,2,V283,9123,7
Se,20160827c1v3,2,V285,9139,6
Se,20160827c1v3,2,V286,9148,6
Se,20160827c1v3,2,V291,9183,5
Se,20160827c1v3,2,V303,9273,19
Se,20160827c1v3,2,V305,9318,37
Se,20160827c1v3,2,V307,9341,5
Se,20160827c1v3,2,V308,9406,59
Se,20160827c1v3,2,V309,9445,37
Se,20160827c1v3,2,V314,9479,5
Se,20160827c1v3,2,V315,9503,20
Se,20160827c1v3,2,V316,9536,30
Se,20160827c1v3,2,V320,9570,9
Se,20160827c1v3,2,V321,9595,19
Se,20160827c1v3,2,V323,9621,10
Se,20160827c1v3,2,V326,9659,17
Se,20160827c1v3,2,V328,9679,13
Se,20160827c1v3,2,V332,9698,6
Se,20160827c1v3,2,V333,9706,5
Se,20160827c1v3,2,V336,9721,7
Se,20160827c1v3,2,V338,9735,9
Se,20160827c1v3,2,V339,9749,12
Se,20160827c1v3,2,V340,9763,12
Se,20160827c1v3,2,V342,9776,6
Se,20160827c1v3,2,V348,9814,6
Se,20160827c1v3,2,V349,9827,11
Se,20160827c1v3,2,V350,9851,22
Se,20160827c1v3,2,V351,9869,14
Se,20160827c1v3,2,V353,9885,10
Se,20160827c1v3,2,V358,9937,9
Se,20160827c1v3,2,V359,9954,11
Se,20160827c1v3,2,V361,9970,6
Se,20160827c1v3,2,V362,9980,6
Se,20160827c1v3,2,V364,10003,9
Se,20160827c1v3,2,V365,10013,5
Se,20160827c1v3,2,V367,10032,9
Se,20160827c1v3,2,V368,10065,14
Se,20160827c1v3,2,V380,10304,6
Se,20160827c1v3,4,V30,1306,9
Se,20160827c1v3,4,V45,2502,118
Se,20160827c1v3,4,V49,2710,10
Se,20160827c1v3,4,V50,2722,8
Se,20160827c1v3,4,V51,2729,5
Se,20160827c1v3,4,V52,2745,14
Se,20160827c1v3,4,V53,2755,8
Se,20160827c1v3,4,V54,2823,66
Se,20160827c1v3,4,V56,2941,80
Se,20160827c1v3,4,V57,3005,31
Se,20160827c1v3,4,V58,3090,79
Se,20160827c1v3,4,V72,3194,7
Se,20160827c1v3,4,V74,3216,11
Se,20160827c1v3,4,V76,3236,8
Se,20160827c1v3,4,V80,3282,24
Se,20160827c1v3,4,V86,3323,5
Se,20160827c1v3,4,V88,3336,5
Se,20160827c1v3,4,V90,3352,8
Se,20160827c1v3,4,V93,3376,7
Se,20160827c1v3,4,V98,3408,7
Se,20160827c1v3,4,V102,3443,14
Se,20160827c1v3,4,V110,3486,9
Se,20160827c1v3,4,V119,3551,9
Se,20160827c1v3,4,V121,3588,19
Se,20160827c1v3,4,V126,3628,18
Se,20160827c1v3,4,V127,3642,12
Se,20160827c1v3,4,V129,3652,5
Se,20160827c1v3,4,V133,3674,7
Se,20160827c1v3,4,V134,3691,6
Se,20160827c1v3,4,V139,3720,5
Se,20160827c1v3,4,V149,3780,5
Se,20160827c1v3,4,V152,3820,5
Se,20160827c1v3,4,V166,3905,6
Se,20160827c1v3,4,V173,3955,7
Se,20160827c1v3,4,V180,4006,8
Se,20160827c1v3,4,V181,4015,6
Se,20160827c1v3,4,V182,4049,7
Se,20160827c1v3,4,V183,4061,6
Se,20160827c1v3,4,V184,4072,7
Se,20160827c1v3,4,V187,4089,5
Se,20160827c1v3,4,V190,4113,6
Se,20160827c1v3,4,V191,4123,6
Se,20160827c1v3,4,V196,4162,7
Se,20160827c1v3,4,V197,4171,5
Se,20160827c1v3,4,V203,4293,7
Se,20160827c1v3,4,V209,4351,5
Se,20160827c1v3,4,V210,4361,8
Se,20160827c1v3,4,V211,4371,8
Se,20160827c1v3,4,V212,4400,27
Se,20160827c1v3,4,V213,4412,10
Se,20160827c1v3,4,V214,4450,36
Se,20160827c1v3,4,V215,4460,8
Se,20160827c1v3,4,V220,4485,6
Se,20160827c1v3,4,V221,4498,11
Se,20160827c1v3,4,V222,4541,41
Se,20160827c1v3,4,V223,4550,7
Se,20160827c1v3,4,V224,4561,9
Se,20160827c1v3,4,V226,4604,37
Se,20160827c1v3,4,V227,4626,20
Se,20160827c1v3,4,V228,6180,1549
Se,20160827c1v3,4,V229,6189,5
Se,20160827c1v3,4,V233,6223,8
Se,20160827c1v3,4,V234,6231,6
Se,20160827c1v3,4,V243,6320,9
Se,20160827c1v3,4,V250,6358,6
Se,20160827c1v3,4,V252,6378,10
Se,20160827c1v3,4,V253,6389,8
Se,20160827c1v3,4,V264,6473,7
Se,20160827c1v3,4,V276,6545,9
Se,20160827c1v3,4,V277,6552,5
Se,20160827c1v3,4,V286,6597,5
Se,20160827c1v3,4,V288,6614,6
Se,20160827c1v3,4,V295,6665,10
Se,20160827c1v3,4,V297,6677,6
Se,20160827c1v3,4,V301,6729,8
Se,20160827c1v3,4,V306,6788,10
Se,20160827c1v3,4,V308,6804,5
Se,20160827c1v3,4,V320,6917,12
Se,20160827c1v3,4,V332,7010,7
Se,20160827c1v3,4,V333,7017,5
Se,20160827c1v3,4,V338,7056,18
Se,20160827c1v3,4,V351,7152,8
Se,20160827c1v3,4,V358,7250,7
Se,20160827c1v3,4,V360,7263,7
Se,20160827c1v3,4,V370,7477,12
Se,20160827c1v3,4,V372,7493,7
Se,20160827c1v3,4,V380,7565,8
Se,20160827c1v3,4,V382,7650,8
Se,20160827c1v3,4,V383,7691,14
Se,20160827c1v3,4,V385,9273,172
Se,20160827c1v3,4,V386,9293,13
Se,20160827c1v3,4,V388,9315,10
Se,20160827c1v3,4,V389,9348,17
Se,20160827c1v3,4,V390,9366,16
Se,20160827c1v3,4,V391,9382,9
Se,20160827c1v3,4,V392,9391,7
Se,20160827c1v3,4,V397,9432,5
Se,20160827c1v3,4,V399,9480,6
Se,20160827c1v3,4,V400,9511,16
Se,20160827c1v3,4,V401,9544,5
Se,20160827c1v3,4,V402,9576,5
Se,20160827c1v3,4,V407,9700,6
Se,20160827c1v3,4,V432,10331,5
Se,20160827c1v3,6,V1,803,27
Se,20160827c1v3,6,V2,2743,8
Se,20160827c1v3,6,V4,2830,64
Se,20160827c1v3,6,V5,2899,67
Se,20160827c1v3,6,V6,2947,45
Se,20160827c1v3,6,V7,2962,13
Se,20160827c1v3,6,V8,2985,21
Se,20160827c1v3,6,V9,2995,8
Se,20160827c1v3,6,V10,3002,5
Se,20160827c1v3,6,V12,3084,76
Se,20160827c2v1,1,V1,23,22
Se,20160827c2v1,1,V7,67,17
Se,20160827c2v1,1,V8,81,10
Se,20160827c2v1,1,V10,104,5
Se,20160827c2v1,1,V22,191,5
Se,20160827c2v1,1,V24,221,10
Se,20160827c2v1,1,V26,235,7
Se,20160827c2v1,1,V27,272,19
Se,20160827c2v1,1,V32,308,9
Se,20160827c2v1,1,V33,323,11
Se,20160827c2v1,1,V37,357,21
Se,20160827c2v1,1,V38,390,28
Se,20160827c2v1,1,V41,410,9
Se,20160827c2v1,1,V42,424,12
Se,20160827c2v1,1,V43,431,5
Se,20160827c2v1,1,V44,443,8
Se,20160827c2v1,1,V47,466,7
Se,20160827c2v1,1,V51,494,8
Se,20160827c2v1,1,V52,521,7
Se,20160827c2v1,1,V53,539,15
Se,20160827c2v1,1,V57,599,6
Se,20160827c2v1,1,V59,620,9
Se,20160827c2v1,1,V62,687,14
Se,20160827c2v1,1,V63,698,7
Se,20160827c2v1,1,V64,711,8
Se,20160827c2v1,1,V67,755,29
Se,20160827c2v1,1,V74,799,11
Se,20160827c2v1,1,V78,843,11
Se,20160827c2v1,1,V79,852,7
Se,20160827c2v1,1,V80,865,7
Se,20160827c2v1,1,V82,905,17
Se,20160827c2v1,1,V83,923,15
Se,20160827c2v1,1,V87,955,9
Se,20160827c2v1,1,V88,971,14
Se,20160827c2v1,1,V90,987,5
Se,20160827c2v1,1,V91,996,7
Se,20160827c2v1,1,V92,1005,7
Se,20160827c2v1,1,V93,1019,8
Se,20160827c2v1,1,V97,1044,9
Se,20160827c2v1,1,V102,1097,8
Se,20160827c2v1,1,V103,1110,7
Se,20160827c2v1,1,V104,1134,7
Se,20160827c2v1,1,V107,1170,23
Se,20160827c2v1,1,V109,1181,5
Se,20160827c2v1,1,V111,1193,5
Se,20160827c2v1,1,V113,1205,7
Se,20160827c2v1,1,V115,1238,26
Se,20160827c2v1,1,V116,1258,18
Se,20160827c2v1,1,V121,1331,18
Se,20160827c2v1,1,V124,1487,17
Se,20160827c2v1,1,V131,1771,5
Se,20160827c2v1,1,V132,1833,7
Se,20160827c2v1,1,V133,1846,6
Se,20160827c2v1,1,V155,4603,9
Se,20160827c2v1,1,V157,4652,24
Se,20160827c2v1,3,V3,985,6
Se,20160827c2v1,4,V3,3235,5
Se,20160827c2v1,4,V8,3309,5
Se,20160827c2v1,4,V9,3329,18
Se,20160827c2v1,4,V13,3433,15
Se,20160827c2v1,4,V24,3563,7
Se,20160827c2v1,4,V33,3659,5
Se,20160827c2v1,4,V35,3681,6
Se,20160827c2v1,4,V36,3691,8
Se,20160827c2v1,4,V37,3700,5
Se,20160827c2v1,4,V41,3730,9
Se,20160827c2v1,4,V42,3749,15
Se,20160827c2v1,4,V43,3758,7
Se,20160827c2v1,4,V44,3768,6
Se,20160827c2v1,4,V49,3839,13
Se,20160827c2v1,4,V60,3935,22
Se,20160827c2v1,4,V62,3990,24
Se,20160827c2v1,4,V64,4180,10
Se,20160827c2v1,4,V65,4195,13
Se,20160827c2v1,4,V66,4205,8
Se,20160827c2v1,4,V67,4241,10
Se,20160827c2v1,4,V69,4298,8
Se,20160827c2v1,7,V1,2713,92
Se,20160827c2v1,7,V3,2883,126
Se,20160827c2v1,7,V5,2900,7
Ne,20160827c2v2,4,V3,1365,18
Ne,20160827c2v2,4,V6,1417,14
Ne,20160827c2v2,4,V8,1477,11
Ne,20160827c2v2,4,V9,1488,5
Ne,20160827c2v2,4,V10,1541,34
Ne,20160827c2v2,5,V14,5934,6
Ne,20160827c2v2,5,V18,6005,5
Ne,20160827c2v2,5,V21,6070,5
Ne,20160827c2v2,5,V22,6081,6
Ne,20160827c2v2,5,V25,6119,20
Ne,20160827c2v2,5,V28,6140,9
Ne,20160827c2v2,5,V29,6154,7
Ne,20160827c2v2,5,V31,6164,5
Ne,20160827c2v2,5,V32,6211,9
Ne,20160827c2v2,5,V51,7015,9
Ne,20160827c2v2,5,V55,7038,5
Ne,20160827c2v2,5,V56,7069,27
Ne,20160827c2v2,5,V57,7085,8
Ne,20160827c2v2,5,V58,7092,5
Ne,20160827c2v2,5,V66,7205,13
Ne,20160827c2v2,5,V70,7231,9
Ne,20160827c2v2,5,V74,7259,5
Ne,20160827c2v2,5,V78,7290,7
Ne,20160827c2v2,5,V79,7301,9
Ne,20160827c2v2,5,V81,7327,18
Ne,20160827c2v2,5,V83,7343,9
Ne,20160827c2v2,5,V88,7377,10
Ne,20160827c2v2,5,V106,7505,6
Ne,20160827c2v2,5,V107,7512,5
Ne,20160827c2v2,5,V110,7538,9
Ne,20160827c2v2,5,V112,7561,7
Ne,20160827c2v2,5,V114,7574,5
Ne,20160827c2v2,5,V119,7602,11
Ne,20160827c2v2,5,V122,7629,14
Ne,20160827c2v2,5,V123,7638,6
Ne,20160827c2v2,5,V129,7676,8
Ne,20160827c2v2,5,V130,7698,18
Ne,20160827c2v2,5,V131,7713,12
Ne,20160827c2v2,6,V5,5849,100
Ne,20160827c2v2,6,V6,5879,24
Ne,20160827c2v2,6,V10,5906,7
Ne,20160827c2v2,6,V14,5949,7
Ne,20160827c2v2,6,V26,6190,14
Ne,20160827c2v2,6,V34,6889,7
Ne,20160827c2v2,6,V37,8199,5
Ne,20160827c2v2,6,V48,9701,12
Ne,20160827c2v2,6,V52,9753,22
Ne,20160827c2v2,6,V53,9762,7
Ne,20160827c2v2,6,V56,9812,8
Ne,20160827c2v2,6,V57,9833,18
Ne,20160827c2v2,6,V59,9859,10
Ne,20160827c2v2,6,V61,9885,12
Ne,20160827c2v2,6,V65,9969,29
Ne,20160827c2v2,6,V66,9998,27
Ne,20160827c2v2,6,V68,10023,20
Ne,20160827c2v2,6,V71,10050,19
Ne,20160827c2v2,6,V73,10077,17
Ne,20160827c2v2,6,V77,10133,24
Ne,20160827c2v2,6,V78,10184,49
Ne,20160827c2v2,6,V79,10241,52
Ne,20160827c2v2,6,V80,10279,36
Ne,20160827c2v2,6,V82,10294,9
Ne,20160827c2v2,6,V83,10308,8
Ne,20160827c2v2,6,V86,10383,53
Ne,20160827c2v2,6,V87,10396,7
Ne,20160827c2v2,6,V90,10453,6
Ne,20160827c2v2,6,V91,10462,6
Ne,20160827c2v2,6,V99,10510,9
Ne,20160827c2v2,6,V109,10630,5
Ne,20160827c2v2,6,V115,10796,22
Sd,20160827c2v3,1,V27,4896,413
Sd,20160827c2v3,1,V33,5575,5
Sd,20160827c2v3,1,V34,5587,9
Sd,20160827c2v3,1,V43,5675,8
Sd,20160827c2v3,1,V47,5744,21
Sd,20160827c2v3,1,V48,5759,13
Sd,20160827c2v3,1,V49,5780,15
Sd,20160827c2v3,1,V50,5790,8
Sd,20160827c2v3,1,V55,5836,21
Sd,20160827c2v3,1,V57,5866,23
Sd,20160827c2v3,1,V60,5886,7
Sd,20160827c2v3,1,V61,5896,5
Sd,20160827c2v3,1,V62,5916,12
Sd,20160827c2v3,1,V65,5955,25
Sd,20160827c2v3,1,V72,5995,5
Sd,20160827c2v3,1,V77,6021,6
Sd,20160827c2v3,1,V81,6051,12
Sd,20160827c2v3,1,V83,6090,16
Sd,20160827c2v3,1,V84,6098,5
Sd,20160827c2v3,1,V85,6111,7
Sd,20160827c2v3,1,V89,6131,8
Sd,20160827c2v3,1,V93,6155,7
Sd,20160827c2v3,1,V94,6169,12
Sd,20160827c2v3,1,V95,6192,13
Sd,20160827c2v3,1,V97,6211,9
Sd,20160827c2v3,1,V102,6253,5
Sd,20160827c2v3,1,V107,6295,12
Sd,20160827c2v3,1,V109,6308,8
Sd,20160827c2v3,1,V111,6348,19
Sd,20160827c2v3,1,V116,6409,11
Sd,20160827c2v3,1,V119,6461,14
Sd,20160827c2v3,1,V120,6491,18
Sd,20160827c2v3,1,V122,6521,23
Sd,20160827c2v3,1,V124,6531,5
Sd,20160827c2v3,1,V125,6552,14
Sd,20160827c2v3,1,V126,6578,24
Sd,20160827c2v3,1,V127,6595,9
Sd,20160827c2v3,1,V131,6627,16
Sd,20160827c2v3,1,V135,6703,32
Sd,20160827c2v3,1,V136,6720,7
Sd,20160827c2v3,1,V143,6786,14
Sd,20160827c2v3,1,V144,6806,13
Sd,20160827c2v3,1,V149,6873,19
Sd,20160827c2v3,1,V150,6893,17
Sd,20160827c2v3,1,V151,6921,26
Sd,20160827c2v3,1,V159,7108,6
Sd,20160827c2v3,1,V174,7356,13
Sd,20160827c2v3,1,V175,7377,19
Sd,20160827c2v3,1,V177,7394,5
Sd,20160827c2v3,1,V185,7484,6
Sd,20160827c2v3,1,V186,7521,19
Sd,20160827c2v3,1,V188,7578,7
Sd,20160827c2v3,1,V191,7672,17
Sd,20160827c2v3,1,V193,7704,22
Sd,20160827c2v3,1,V196,7727,5
Sd,20160827c2v3,1,V197,7740,8
Sd,20160827c2v3,1,V198,7765,20
Sd,20160827c2v3,1,V199,7790,18
Sd,20160827c2v3,1,V200,7814,7
Sd,20160827c2v3,1,V203,7836,8
Sd,20160827c2v3,1,V208,7896,9
Sd,20160827c2v3,1,V209,7927,12
Sd,20160827c2v3,1,V210,7944,11
Sd,20160827c2v3,1,V214,8037,13
Sd,20160827c2v3,1,V216,8136,17
Sd,20160827c2v3,1,V218,8152,11
Sd,20160827c2v3,1,V220,8173,6
Sd,20160827c2v3,1,V221,8185,6
Sd,20160827c2v3,1,V225,8231,5
Sd,20160827c2v3,1,V227,8266,21
Sd,20160827c2v3,1,V230,8287,6
Sd,20160827c2v3,1,V235,8324,15
Sd,20160827c2v3,1,V237,8338,9
Sd,20160827c2v3,1,V239,8355,12
Sd,20160827c2v3,1,V242,8382,12
Sd,20160827c2v3,1,V243,8390,6
Sd,20160827c2v3,1,V244,8401,9
Sd,20160827c2v3,1,V246,8425,17
Sd,20160827c2v3,1,V248,8437,5
Sd,20160827c2v3,1,V249,8454,15
Sd,20160827c2v3,1,V251,8470,5
Sd,20160827c2v3,1,V252,8485,13
Sd,20160827c2v3,1,V253,8509,22
Sd,20160827c2v3,1,V254,8529,18
Sd,20160827c2v3,1,V255,8547,16
Sd,20160827c2v3,1,V261,8579,11
Sd,20160827c2v3,1,V262,8625,43
Sd,20160827c2v3,1,V263,8671,44
Sd,20160827c2v3,1,V264,8693,16
Sd,20160827c2v3,1,V267,8743,38
Sd,20160827c2v3,1,V270,8773,6
Sd,20160827c2v3,1,V275,8811,15
Sd,20160827c2v3,1,V278,8838,5
Sd,20160827c2v3,1,V282,8887,11
Sd,20160827c2v3,1,V284,8912,12
Sd,20160827c2v3,1,V285,8930,16
Sd,20160827c2v3,1,V288,8953,5
Sd,20160827c2v3,1,V289,8976,9
Sd,20160827c2v3,1,V293,9015,9
Sd,20160827c2v3,1,V306,9152,9
Sd,20160827c2v3,1,V307,9235,7
Sd,20160827c2v3,1,V313,9308,6
Sd,20160827c2v3,1,V314,9322,5
Sd,20160827c2v3,1,V320,9393,8
Sd,20160827c2v3,1,V321,9401,6
Sd,20160827c2v3,1,V323,9419,9
Sd,20160827c2v3,1,V324,9433,12
Sd,20160827c2v3,1,V344,10055,8
Sd,20160827c2v3,1,V348,10077,5
Sd,20160827c2v3,1,V359,10154,22
Sd,20160827c2v3,1,V363,10177,6
Sd,20160827c2v3,1,V365,10192,5
Sd,20160827c2v3,1,V367,10212,14
Sd,20160827c2v3,1,V368,10221,6
Sd,20160827c2v3,1,V369,10233,8
Sd,20160827c2v3,1,V370,10257,22
Sd,20160827c2v3,1,V373,10275,5
Sd,20160827c2v3,1,V378,10326,7
Sd,20160827c2v3,1,V380,10353,9
Sd,20160827c2v3,1,V381,10384,15
Sd,20160827c2v3,1,V383,10418,9
Sd,20160827c2v3,1,V385,10515,67
Sd,20160827c2v3,1,V386,10535,11
Sd,20160827c2v3,1,V388,10547,7
Sd,20160827c2v3,1,V389,10587,22
Sd,20160827c2v3,1,V392,10689,7
Sd,20160827c2v3,1,V393,10751,5
Sd,20160827c2v3,1,V399,10785,10
Sd,20160827c2v3,2,V2,831,11
Sd,20160827c2v3,2,V5,986,16
Sd,20160827c2v3,2,V7,1016,6
Sd,20160827c2v3,2,V8,1030,6
Sd,20160827c2v3,2,V9,1047,15
Sd,20160827c2v3,2,V10,1072,22
Sd,20160827c2v3,2,V11,1084,7
Sd,20160827c2v3,2,V12,1093,7
Sd,20160827c2v3,2,V15,1712,10
Sd,20160827c2v3,2,V16,1733,12
Sd,20160827c2v3,2,V19,2721,5
Sd,20160827c2v3,2,V25,3073,9
Sd,20160827c2v3,2,V27,3083,5
Sd,20160827c2v3,2,V29,3269,12
Sd,20160827c2v3,2,V30,3287,8
Sd,20160827c2v3,2,V31,3311,15
Sd,20160827c2v3,2,V32,3323,10
Sd,20160827c2v3,2,V33,3349,14
Sd,20160827c2v3,2,V34,3363,12
Sd,20160827c2v3,2,V35,3389,10
Sd,20160827c2v3,2,V36,3398,6
Sd,20160827c2v3,2,V41,3649,28
Sd,20160827c2v3,2,V42,3681,14
Sd,20160827c2v3,2,V44,3694,8
Sd,20160827c2v3,2,V45,3706,6
Sd,20160827c2v3,2,V47,3726,13
Sd,20160827c2v3,2,V48,3734,5
Sd,20160827c2v3,2,V49,3741,5
Sd,20160827c2v3,2,V50,3786,39
Sd,20160827c2v3,2,V51,3823,33
Sd,20160827c2v3,2,V52,3863,38
Sd,20160827c2v3,2,V53,3899,25
Sd,20160827c2v3,2,V58,4015,8
Sd,20160827c2v3,2,V64,4088,15
Sd,20160827c2v3,2,V70,4250,5
Sd,20160827c2v3,2,V71,4307,16
Sd,20160827c2v3,2,V72,4326,5
Sd,20160827c2v3,2,V82,4552,21
Sd,20160827c2v3,2,V83,4628,68
Sd,20160827c2v3,2,V89,4659,5
Sd,20160827c2v3,2,V90,4669,5
Sd,20160827c2v3,2,V91,4679,8
Sd,20160827c2v3,2,V95,4701,7
Sd,20160827c2v3,2,V98,4741,16
Sd,20160827c2v3,2,V107,4841,14
Sd,20160827c2v3,2,V110,4874,5
Sd,20160827c2v3,2,V112,4973,11
Sd,20160827c2v3,2,V114,5039,29
Sd,20160827c2v3,2,V115,5069,23
Sd,20160827c2v3,2,V123,5228,6
Sd,20160827c2v3,2,V129,5297,21
Sd,20160827c2v3,2,V131,5329,27
Sd,20160827c2v3,2,V132,5339,8
